id,candidate_length,in_candidates,response,answer
583,8,True,Microsoft Windows,Microsoft Windows
584,9,True,MS-DOS,DOS
585,4,True,AutoCAD,AutoCAD
586,9,True,United States Air Force,United States Air Force
587,2,True,Bunker buster,Bunker buster
588,7,False,notInC,Royal Danish Air Force
589,9,False,notInC,Egyptian Air Force
590,9,False,notInC,French Air Force
591,9,False,notInC,Luftwaffe
592,9,False,notInC,Hellenic Air Force
593,10,False,notInC,Italian Air Force
594,8,False,notInC,Israeli Air Force
595,9,False,notInC,Royal Netherlands Air Force
596,9,False,notInC,Royal Saudi Air Force
597,6,False,notInC,United Arab Emirates Air Force
598,2,True,Tritonal,Tritonal
599,1,True,Fuze,Fuze
600,10,False,notInKB,notInKB
601,1,True,GBU-15,GBU-15
602,1,True,GBU-27 Paveway III,GBU-27 Paveway III
603,1,True,Laser-guided bomb,Laser-guided bomb
604,1,True,AGM-130,AGM-130
605,1,True,notInKB,notInKB
606,8,True,American football,American football
607,2,True,Gunner (American football),Linebacker
608,10,True,2008 NFL season,National Football League
609,9,True,College football,College football
610,9,True,West Virginia Mountaineers football,West Virginia Mountaineers football
611,10,True,Detroit Lions,Detroit Lions
612,1,True,notInKB,notInKB
613,2,True,"West Palm Beach, Florida","West Palm Beach, Florida"
614,2,True,notInKB,notInKB
615,1,True,notInKB,notInKB
616,3,True,Tackle (football move),Tackle (football move)
617,8,True,notInKB,notInKB
618,10,True,University of Notre Dame,Notre Dame Fighting Irish football
619,8,True,Maryland,Maryland Terrapins football
620,10,True,2008 Rutgers Scarlet Knights football team,Rutgers Scarlet Knights football
621,10,True,United States Navy,Navy Midshipmen football
622,6,True,1983 Miami Hurricanes football team,Miami Hurricanes football
623,9,True,Syracuse University,Syracuse Orange football
624,10,True,2008 Boston College Eagles football team,Boston College Eagles football
625,1,True,1999 Insight.com Bowl,1999 Insight.com Bowl
626,9,True,Missouri Tigers football,Missouri Tigers football
627,9,True,2005 Virginia Tech Hokies football team,Virginia Tech Hokies football
628,10,True,Bowling Green State University,Bowling Green Falcons football
629,8,True,Isis discography,Discography
630,9,False,notInC,Bastille (band)
631,6,True,Alternative rock,Alternative rock
632,9,False,notInC,Album
633,10,True,Extended play,Extended play
634,7,True,Californication (song),Single (music)
635,9,True,Paparazzi (Lady Gaga song),Music video
636,2,True,Independent record label,Independent record label
637,4,True,Virgin Records,Virgin Records
638,10,False,notInC,Bad Blood (Bastille album)
639,10,False,notInC,UK Albums Chart
640,10,False,notInC,Irish Albums Chart
641,1,True,British Phonographic Industry,British Phonographic Industry
642,10,False,notInC,Bad Blood (Bastille song)
643,6,True,Flaws (song),Flaws (song)
644,8,False,notInC,Pompeii (Bastille song)
645,4,True,Laura Palmer,Laura Palmer (song)
646,10,False,notInC,Irish Singles Chart
647,9,False,notInC,Scottish Singles and Albums Charts
648,10,True,United Kingdom,UK Singles Chart
649,10,True,British people,Great Britain
650,10,True,Portugal,Portugal
651,3,True,John Burgoyne,John Burgoyne
652,9,True,Charles Lee (general),Charles Lee (general)
653,2,True,notInKB,notInKB
654,10,True,Spain,Spain
655,7,True,Seven Years' War,Seven Years' War
656,1,True,Battle of Valencia de Alcántara,Battle of Valencia de Alcántara
657,3,True,Tagus,Tagus
658,4,True,Alentejo Region,Alentejo
659,1,True,Zêzere River,Zêzere River
660,6,True,Abrantes,Abrantes
661,6,True,"George Townshend, 1st Marquess Townshend","George Townshend, 1st Marquess Townshend"
662,1,True,Lord George Lennox,Lord George Lennox
663,10,True,"Almeida, Portugal","Almeida, Portugal"
664,4,True,Ciudad Rodrigo,Ciudad Rodrigo
665,10,True,notInKB,notInKB
666,3,True,Tagus,Tagus
667,1,True,Grenadier,Grenadier
668,2,True,Olivenza,Olivenza
669,1,True,"Pedro Pablo Abarca de Bolea, 10th Count of Aranda","Pedro Pablo Abarca de Bolea, 10th Count of Aranda"
670,8,True,Hudson River,Hudson River
671,9,True,New York City,New York
672,10,True,"Albany County, New York","Albany, New York"
673,10,True,"Albany County, New York","Albany County, New York"
674,8,True,"Greene County, New York","Greene County, New York"
675,9,False,notInC,"Columbia County, New York"
676,7,True,"Rensselaer County, New York","Rensselaer County, New York"
677,2,True,Patroon,Patroon
678,4,True,New Netherland,New Netherland
679,1,True,notInKB,notInKB
680,9,True,United Kingdom,England
681,9,True,White people,White people
682,10,True,Native Americans in the United States,Indigenous peoples of the Americas
683,6,True,Quarantine,Quarantine
684,10,True,American Revolution,United States
685,10,True,British people,United Kingdom
686,8,False,notInC,Pinniped
687,5,True,Poaching,Poaching
688,2,True,Bering Sea,Bering Sea
689,8,True,United States Navy,United States Navy
690,1,True,United States Revenue Cutter Service,United States Revenue Cutter Service
691,10,True,Royal Navy,Royal Navy
692,6,True,Seal hunting,Seal hunting
693,9,True,Commander (United States),Commander
694,3,True,Sloop-of-war,Sloop-of-war
695,3,True,USS Mohican (1883),USS Mohican (1883)
696,1,True,USS Marion (1839),USS Marion (1839)
697,9,True,Steamboat,Steamship
698,1,True,USS Thetis (1881),USS Thetis (1881)
699,7,True,Gunboat,Gunboat
700,3,True,USS Alert (AS-4),USS Alert (AS-4)
701,9,True,USS Ranger (1777),USS Nantucket (IX-18)
702,9,False,notInC,Bering Sea Anti-Poaching Operations
703,3,True,USRC Rush (1885),USRC Rush (1885)
704,9,True,HMS Galatea (1914),Cruiser
705,4,True,HMS Porpoise (1886),HMS Porpoise (1886)
706,1,True,notInKB,notInKB
707,2,False,notInKB,notInKB
708,7,False,notInC,Marines
709,3,True,Aleutian Islands,Aleutian Islands
710,5,True,Schooner,Schooner
711,9,True,Asia,Asia
712,8,True,Tributary,Tributary
713,1,True,Driftwood River,Driftwood River
714,8,True,Indiana,Indiana
715,8,True,United States,United States
716,10,False,notInC,White River (Indiana)
717,10,True,Wabash River,Wabash River
718,8,True,Ohio River,Ohio River
719,7,True,Drainage basin,Drainage basin
720,9,True,Mississippi River,Mississippi River
721,9,True,"Henry County, Indiana","Henry County, Indiana"
722,10,True,"Rush County, Indiana","Rush County, Indiana"
723,9,True,"Hancock County, Indiana","Hancock County, Indiana"
724,10,True,"Shelby, Iowa","Shelby County, Indiana"
725,10,True,"Johnson County, Indiana","Johnson County, Indiana"
726,10,True,"New Castle, Indiana","New Castle, Indiana"
727,3,True,"Knightstown, Indiana","Knightstown, Indiana"
728,10,False,notInC,"Carthage, Indiana"
729,10,True,"Morristown, Indiana","Morristown, Indiana"
730,10,True,"Shelbyville, Indiana","Shelbyville, Indiana"
731,10,True,"Edinburgh, Indiana","Edinburgh, Indiana"
732,10,False,notInKB,notInKB
733,1,True,Fox News Channel,Fox News Channel
734,1,True,Greg Gutfeld,Greg Gutfeld
735,1,True,Facial expression,Facial expression
736,1,True,Gesture,Gesture
737,9,True,The New York Times,The New York Times
738,1,True,"Arthur Ochs Sulzberger, Jr.","Arthur Ochs Sulzberger, Jr."
739,1,True,"Lake Forest, Illinois","Lake Forest, Illinois"
740,8,True,Illinois,Illinois
741,2,True,Lake Forest Academy,Lake Forest Academy
742,1,True,Emerson College,Emerson College
743,7,True,Glenn Beck,Glenn Beck
744,4,True,Barack Obama,Barack Obama
745,10,True,The Five (TV program),The Five (TV program)
746,1,True,Dana Perino,Dana Perino
747,8,True,Jay-Z,Jay-Z
748,9,True,Casper the Friendly Ghost,Casper the Friendly Ghost
749,8,True,Jay-Z,Jay-Z
750,10,True,New Mexico,New Mexico
751,10,True,Environmental movement,Natural environment
752,10,True,"San Rafael, California","San Rafael, California"
753,10,True,California,California
754,3,True,Michael Pollan,Michael Pollan
755,1,True,Andrew Weil,Andrew Weil
756,1,True,Gloria Steinem,Gloria Steinem
757,3,True,Jane Goodall,Jane Goodall
758,2,True,"Philippe Cousteau, Jr.",Philippe Cousteau
759,2,True,Eve Ensler,Eve Ensler
760,1,True,Bill McKibben,Bill McKibben
761,1,True,Paul Hawken,Paul Hawken
762,8,True,United States,United States
763,8,True,Canada,Canada
764,1,True,notInKB,notInKB
765,5,True,Neologism,Neologism
766,1,True,Kenny Ausubel,Kenny Ausubel
767,10,False,notInC,Ecosystem
768,1,True,Kenny Ausubel,Kenny Ausubel
769,1,True,Nina Simons,Nina Simons
770,1,True,"San Rafael, California","San Rafael, California"
771,10,True,Environmental planning,Environmentalism
772,7,True,Biology,Biology
773,8,True,Environmental chemistry,Chemistry
774,8,True,Architecture,Architecture
775,5,True,Urban planning,Urban planning
776,1,True,Organic farming,Organic farming
777,6,True,Indigenous peoples of the Americas,Indigenous peoples
778,8,True,Biodiversity,Biodiversity
779,1,True,Bioremediation,Bioremediation
780,1,True,Nature reserve,Nature reserve
781,3,True,Energy development,Alternative energy
782,1,True,Holistic health,Holistic health
783,1,True,Ethnobotany,Ethnobotany
784,3,True,Corporate social responsibility,Corporate social responsibility
785,2,True,Environmental justice,Environmental justice
786,4,True,Independent media,Independent media
787,9,False,notInC,North Louisiana
788,9,True,Louisiana,Louisiana
789,1,True,"Gibsland, Louisiana","Gibsland, Louisiana"
790,9,False,notInC,"Clarence, Louisiana"
791,1,True,Bayou,Bayou
792,1,True,"Claiborne Parish, Louisiana","Claiborne Parish, Louisiana"
793,9,True,"Webster Parish, Louisiana","Webster Parish, Louisiana"
794,6,True,"Bienville Parish, Louisiana","Bienville Parish, Louisiana"
795,9,True,Red River of the South,"Red River Parish, Louisiana"
796,4,True,"Natchitoches, Louisiana","Natchitoches Parish, Louisiana"
797,8,True,Black Lake (Louisiana),Black Lake (Louisiana)
798,1,True,notInKB,notInKB
799,10,True,Minden,"Minden, Louisiana"
800,1,True,"Dubberly, Louisiana","Dubberly, Louisiana"
801,1,True,"Gibsland, Louisiana","Gibsland, Louisiana"
802,6,True,"Mount Lebanon, Louisiana","Mount Lebanon, Louisiana"
803,10,False,notInC,"Jamestown, Louisiana"
804,9,True,"Castor, Louisiana","Castor, Louisiana"
805,10,False,notInKB,notInKB
806,1,True,Kepler Lake,Kepler Lake
807,9,False,notInC,Louisiana Highway 4
808,9,True,"Castor, Louisiana","Castor, Louisiana"
809,10,False,notInC,"Jamestown, Louisiana"
810,3,True,Sculcoates,Sculcoates
811,9,True,England,English people
812,4,True,Rugby League World Cup,Rugby League World Cup
813,9,True,Great Britain at the Olympics,Great Britain national rugby league team
814,10,True,Hull F.C.,Hull F.C.
815,1,True,Wakefield Trinity Wildcats,Wakefield Trinity Wildcats
816,1,True,Hull Kingston Rovers,Hull Kingston Rovers
817,9,True,Great Britain at the Olympics,Great Britain national rugby league team
818,1,True,notInKB,notInKB
819,9,True,Great Britain men's national ice hockey team,Great Britain national rugby league team
820,1,True,notInKB,notInKB
821,9,True,Great Britain at the Olympics,Great Britain national rugby league team
822,10,True,France national rugby league team,France national rugby league team
823,1,True,notInKB,notInKB
824,1,True,Parc des Princes,Parc des Princes
825,10,True,Paris,Paris
826,10,False,notInC,1953–54 Northern Rugby Football League season
827,10,False,notInC,1954–55 Northern Rugby Football League season
828,10,False,notInC,1955–56 Northern Rugby Football League season
829,3,True,Rugby league county cups,Rugby league county cups
830,10,True,American football,American football
831,1,True,"Orangefield, Texas","Orangefield, Texas"
832,6,True,Southern Methodist University,Southern Methodist University
833,2,True,Defensive back,Defensive back
834,1,True,Trinity Valley Community College,Trinity Valley Community College
835,8,True,Stephen F. Austin Lumberjacks football,Stephen F. Austin Lumberjacks football
836,9,True,2009 Southern Miss Golden Eagles football team,Southern Miss Golden Eagles football
837,8,True,University of Arkansas,Arkansas Razorbacks football
838,6,True,2011 Northwestern State Demons football team,Northwestern State Demons football
839,10,True,Houston,Houston Cougars football
840,9,True,Middle Tennessee State University,Middle Tennessee State Blue Raiders football
841,9,True,2008 LSU Tigers football team,LSU Tigers football
842,4,True,Northwestern State University,Northwestern State University
843,9,True,Kentucky Wildcats,Kentucky Wildcats football
844,1,True,Trinity Valley Community College,Trinity Valley Community College
845,8,True,Stephen F. Austin,Stephen F. Austin Lumberjacks football
846,9,True,2009 Southern Miss Golden Eagles football team,Southern Miss Golden Eagles football
847,8,True,Arkansas Razorbacks,Arkansas Razorbacks football
848,6,True,2012 Northwestern State Demons football team,Northwestern State Demons football
849,10,True,University of Houston,Houston Cougars football
850,9,True,Middle Tennessee State Blue Raiders football,Middle Tennessee State Blue Raiders football
851,9,True,2007 LSU Tigers football team,LSU Tigers football
852,1,True,2007 LSU Tigers football team,2007 LSU Tigers football team
853,8,True,Bachelor's degree,Bachelor of Arts
854,5,True,Bachelor of Laws,Bachelor of Laws
855,3,True,Master of Laws,Master of Laws
856,9,True,Queen's Counsel,Queen's Counsel
857,6,True,Retirement,Retirement
858,10,True,Jurist,Jurist
859,9,True,Judge,Judge
860,10,True,Australia,Australia
861,10,False,notInC,Federal Court of Australia
862,5,True,Bachelor of Arts,Bachelor's degree
863,9,True,Bachelor of Arts,Bachelor of Arts
864,9,True,Legal education,Bachelor of Laws
865,8,True,University of Sydney,University of Sydney
866,4,True,Harvard Law School,Harvard Law School
867,9,True,New South Wales,New South Wales
868,1,True,Urban planning,Urban planning
869,1,True,Commercial law,Commercial law
870,6,True,Administrative law,Administrative law
871,2,True,Queen's Counsel,Queen's Counsel
872,2,True,United States constitutional law,Constitutional law
873,6,True,Australian administrative law,Administrative law
874,6,True,Intellectual property,Intellectual property
875,8,True,United States,United States
876,8,True,Vietnam,Vietnam
877,8,True,Thailand,Thailand
878,8,True,Indonesia,Indonesia
879,1,True,AusAID,AusAID
880,9,False,notInC,Legal education
881,1,True,Philip Lewis Griffiths,Philip Lewis Griffiths
882,1,True,Supreme Court of the Australian Capital Territory,Supreme Court of the Australian Capital Territory
883,1,True,Administrative Appeals Tribunal,Administrative Appeals Tribunal
884,1,True,Australian Labor Party,Australian Labor Party
885,8,True,Black Sea,Black Sea
886,8,True,Bulgaria,Bulgaria
887,1,True,notInKB,notInKB
888,6,True,Beach,Beach
889,8,True,Bulgarian Black Sea Coast,Coast
890,2,True,Revolutions of 1989,Revolutions of 1989
891,1,True,notInKB,notInKB
892,1,True,notInKB,notInKB
893,9,True,Sea,Oceanic climate
894,9,True,Continental Europe,Humid continental climate
895,8,True,Sun,Sunlight
896,2,True,Balkan Mountains,Balkan Mountains
897,1,True,Cape Emine,Cape Emine
898,9,True,Rock (geology),Rock (geology)
899,4,True,Headland,Headlands and bays
900,3,True,Cliff,Cliff
901,8,True,Sand,Sand
902,10,True,Varna,Varna
903,6,True,Burgas,Burgas
904,1,True,Varna Airport,Varna Airport
905,1,True,Burgas Airport,Burgas Airport
906,10,False,notInC,Hemus motorway
907,10,True,Sofia,Sofia
908,10,False,notInC,Cherno More motorway
909,10,True,France,France
910,10,True,Rugby union,Rugby union
911,10,True,Saint-Étienne,Saint-Étienne
912,7,True,Loire (department),Loire
913,6,True,Departments of France,Departments of France
914,1,True,notInKB,notInKB
915,1,True,Rugby Pro D2,Rugby Pro D2
916,10,False,notInC,2010–11 Rugby Pro D2 season
917,1,True,Fédérale 3,Fédérale 3
918,1,True,Fédérale 2,Fédérale 2
919,10,True,Arras,Rugby Club d'Arras
920,10,False,notInC,France national rugby union team
921,1,True,Alexandre Péclier,Alexandre Péclier
922,10,False,notInC,Lyon OU
923,8,True,Béziers,AS Béziers Hérault
924,1,True,Andrézieux-Bouthéon,Andrézieux-Bouthéon
925,1,True,Eurosport,Eurosport
926,1,True,notInKB,notInKB
927,2,True,Union Sportive Tyrosse Rugby Côte Sud,Union Sportive Tyrosse Rugby Côte Sud
928,10,False,notInC,Rugby Nice Côte d'Azur Université-Racing
929,5,True,Chalon-sur-Saône,RC Chalon
930,5,True,Bourg-en-Bresse,Union Sportive Bressane
931,1,True,Stade Geoffroy-Guichard,Stade Geoffroy-Guichard
932,2,True,Rugby Pro D2,Rugby Pro D2
933,10,True,Carcassonne,US Carcassonne
934,8,True,Indiana,Indiana
935,1,True,Great Lakes Basin,Great Lakes Basin
936,10,True,Lake,"Lake County, Indiana"
937,9,True,"Porter County, Indiana","Porter County, Indiana"
938,5,True,Lake Michigan,Lake Michigan
939,1,True,Northwest Indiana,Northwest Indiana
940,4,True,Great Lakes,Great Lakes region
941,10,True,"Gary, Indiana","Gary, Indiana"
942,1,True,"East Chicago, Indiana","East Chicago, Indiana"
943,10,True,"Hammond, Indiana","Hammond, Indiana"
944,10,True,"Hobart, Indiana","Hobart, Indiana"
945,10,True,"Whiting, Indiana","Whiting, Indiana"
946,9,True,"Crown Point, Indiana","Crown Point, Indiana"
947,10,True,"Valparaiso, Indiana","Valparaiso, Indiana"
948,10,False,notInC,"Portage Township, Porter County, Indiana"
949,9,False,notInC,"Union Township, Porter County, Indiana"
950,9,True,"Westchester Township, Porter County, Indiana","Westchester Township, Porter County, Indiana"
