id,candidate_length,in_candidates,response,answer
660,1,True,Laxmi Prasad Devkota,Laxmi Prasad Devkota
661,6,True,Nepal,Nepal
662,1,True,Langtang National Park,Langtang National Park
663,5,True,Himalayas,Himalayas
664,6,True,Nepal,Nepal
665,1,True,Chilime,Chilime
666,1,True,Rasuwa District,Rasuwa District
667,7,True,Kathmandu,Kathmandu
668,8,True,Red,Red
669,8,True,Nepal,Nepal
670,5,True,Himalayas,Himalayas
671,4,True,Langtang National Park,Langtang National Park
672,8,True,Red (band),Red
673,9,True,United States,United States
674,6,True,Nepal,Nepal
675,8,True,Nepal,Nepal
676,7,True,United States,United States
677,6,True,Nepal,Nepal
678,9,True,Nepalis in Singapore,Demographics of Nepal
679,4,True,World Wide Fund for Nature,World Wide Fund for Nature
680,10,True,World Wide Fund for Nature,World Wide Fund for Nature
681,6,True,Nepal,Nepal
682,10,True,Americans,United States
683,6,True,Nepal,Nepal
684,10,True,World Wide Fund for Nature,World Wide Fund for Nature
685,6,True,Nepal,Nepal
686,9,True,Nepal,Demographics of Nepal
687,6,True,Nepal,Nepal
688,10,True,World Wide Fund for Nature,World Wide Fund for Nature
689,8,True,South Asia,India
690,10,True,China,China
691,6,True,Nepal,Nepal
692,6,True,Nepal,Nepal
693,1,True,Asian Development Bank,Asian Development Bank
694,10,True,Advanced Digital Broadcast,Asian Development Bank
695,6,True,Nepal,Nepal
696,9,True,Tibet Autonomous Region,Tibet
697,10,True,China,China
698,9,True,Tibet,Tibet
699,4,True,Langtang National Park,Langtang
700,1,True,Gosaikunda,Gosaikunda
701,3,False,notInC,Article (publishing)
702,8,True,Nepal,Nepal
703,8,True,India national cricket team,India national cricket team
704,1,True,Ishant Sharma,Ishant Sharma
705,1,True,Ishant Sharma,Ishant Sharma
706,8,True,India,India national cricket team
707,3,True,Mahendra Singh Dhoni,Mahendra Singh Dhoni
708,10,True,Australia,Australia national cricket team
709,10,True,New Zealand,New Zealand national cricket team
710,1,True,Glenn McGrath,Glenn McGrath
711,10,True,Australia,Australia national cricket team
712,10,True,Brisbane,Brisbane
713,1,True,Hero MotoCorp,Hero MotoCorp
714,1,True,M. Chinnaswamy Stadium,M. Chinnaswamy Stadium
715,10,True,Bangalore,Bangalore
716,8,True,India,India national cricket team
717,10,True,Australia national cricket team,Australia
718,8,True,India national cricket team,India national cricket team
719,10,True,Australia national cricket team,Australia
720,8,True,Allan Border,Border
721,10,False,notInC,Ian Chappell
722,10,True,Australia national cricket team,Australia national cricket team
723,10,True,New Zealand national cricket team,New Zealand national cricket team
724,8,True,The Gabba,The Gabba
725,10,True,Brisbane,Brisbane
726,3,True,Mitchell Johnson (cricketer),Mitchell Johnson (cricketer)
727,10,True,Australia national cricket team,Australia national cricket team
728,9,True,Mahendra Singh Dhoni,Mahendra Singh Dhoni
729,10,True,Australia national cricket team,Australia national cricket team
730,10,True,Indian people,India
731,9,True,United Kingdom,England
732,8,True,India,India national cricket team
733,9,False,notInC,South Africa
734,10,True,Australia national cricket team,Australia national cricket team
735,1,True,Jacques Rudolph,Jacques Rudolph
736,9,True,Top 40,Top
737,1,True,Kevin Pietersen,Kevin Pietersen
738,1,True,Dale Steyn,Dale Steyn
739,8,True,India,India national cricket team
740,9,False,notInC,Concordia Stingers
741,9,True,Minnesota,Minnesota
742,10,True,University of Minnesota Crookston,University of Minnesota Crookston
743,2,True,Winona State Warriors,Winona State University
744,3,True,Bemidji State University,Bemidji State University
745,9,True,Minnesota,Minnesota
746,9,True,"Duluth, Minnesota","Duluth, Minnesota"
747,10,True,California Golden Bears,Kutztown Golden Bears
748,9,False,notInC,Concordia Stingers
749,8,True,MSU Moorhead Dragons,St. George Illawarra Dragons
750,10,True,California Golden Bears,Kutztown Golden Bears
751,5,False,notInC,University of Colorado
752,1,True,Minnesota State University Moorhead,Minnesota State University Moorhead
753,2,True,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference
754,10,True,California Golden Bears,Kutztown Golden Bears
755,8,True,Drexel Dragons,St. George Illawarra Dragons
756,1,True,Minnesota State University Moorhead,Minnesota State University Moorhead
757,2,True,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference
758,9,False,notInC,Concordia Stingers
759,1,True,Minnesota State University Moorhead,Minnesota State University Moorhead
760,7,False,notInC,Sal Mineo
761,10,True,"Racine, Wisconsin","Racine County, Wisconsin"
762,4,False,notInC,WIS
763,9,False,notInC,Concordia Stingers
764,7,False,notInC,Sal Mineo
765,10,True,Minneapolis,Minneapolis
766,1,True,Minnesota,Minnesota
767,5,True,Jamie Jones (DJ),Jamie Jones (snooker player)
768,10,True,notInKB,notInKB
769,2,True,"Mounds View, Minnesota","Mounds View, Minnesota"
770,1,True,Minnesota,Minnesota
771,9,False,notInC,Brad Jones (footballer)
772,9,True,Desktop computer,Desktop computer
773,9,True,Ink,Ink
774,2,True,iPaq,IPAQ
775,6,True,Image scanner,Scanners
776,8,True,Hewlett-Packard,Hewlett-Packard
777,8,True,IBM,IBM
778,2,True,Vaio,Vaio
779,4,True,Macintosh,Macintosh
780,1,True,Palm Centro,Palm Centro
781,8,True,Mobile phone,IPhone
782,3,True,Portable Media Center,IPod Touch
783,9,True,Acer Inc.,Acer Inc.
784,9,True,Acer Inc.,Acer Inc.
785,1,True,Sandy Bridge,Sandy Bridge
786,9,True,Acer Inc.,Acer Inc.
787,9,True,Taiwan,Taiwan
788,1,True,notInKB,notInKB
789,9,True,Acer Inc.,Acer Inc.
790,9,True,Intel,Intel
791,1,True,Sandy Bridge,Sandy Bridge
792,1,True,Sandy Bridge,Sandy Bridge
793,9,True,Acer Inc.,Acer Inc.
794,9,True,Acer Inc.,Acer Inc.
795,9,True,Acer Inc.,Acer Inc.
796,8,True,Google,Google
797,1,True,Android (operating system),Android (operating system)
798,2,True,Consumer Electronics Show,Consumer Electronics Show
799,7,True,Windows 7,Windows 7
800,9,True,Desktop computer,Desktop computer
801,9,True,Ink,Ink
802,2,True,IPAQ (handhelds),IPAQ
803,6,True,Image scanner,Scanners
804,8,True,Hewlett-Packard,Hewlett-Packard
805,8,True,IBM,IBM
806,2,True,Vaio,Vaio
807,4,True,Apple Inc.,Macintosh
808,1,True,Palm Centro,Palm Centro
809,8,True,IPhone,IPhone
810,3,True,IPod Touch,IPod Touch
811,9,True,Acer Inc.,Acer Inc.
812,9,True,Acer Inc.,Acer Inc.
813,1,True,Sandy Bridge,Sandy Bridge
814,9,True,Acer Inc.,Acer Inc.
815,9,True,Taiwan,Taiwan
816,1,True,notInKB,notInKB
817,9,True,Acer Inc.,Acer Inc.
818,9,True,Intel,Intel
819,1,True,Sandy Bridge,Sandy Bridge
820,1,True,Sandy Bridge,Sandy Bridge
821,9,True,Acer Inc.,Acer Inc.
822,9,True,Acer Inc.,Acer Inc.
823,9,True,Acer Inc.,Acer Inc.
824,8,True,Google,Google
825,1,True,Android (operating system),Android (operating system)
826,2,True,Consumer Electronics Show,Consumer Electronics Show
827,7,True,Windows 7,Windows 7
828,9,True,Christmas,Christmas
829,10,True,Australia,Australia
830,1,False,notInC,Uganda
831,10,True,Australia,Australia
832,1,False,notInC,Uganda
833,8,True,Australians,Australia
834,10,True,Australia,Australia
835,2,True,UGG Australia,UGG Australia
836,10,True,Australia,Australia
837,10,True,Australia,Australia
838,2,True,UGG Australia,UGG Australia
839,10,True,China,China
840,10,True,Australia,Australia
841,10,True,United States,United States
842,10,True,China,China
843,10,True,China,China
844,10,True,Australia,Australia
845,9,True,United States,United States
846,10,True,Nordstrom,Nordstrom
847,1,True,Macy's,Macy's
848,2,True,Dillard's,Dillard's
849,2,True,UGG Australia,UGG Australia
850,10,True,Australia,Australia
851,10,True,Australia,Australia
852,1,True,Christian Louboutin,Christian Louboutin
853,2,False,notInC,Fad
854,2,True,UGG Australia,UGG Australia
855,1,True,notInKB,notInKB
856,1,True,Air Jordan,Air Jordan
857,1,True,Sex and the City,Sex and the City
858,1,True,Sanshiro Sugata,Sanshiro Sugata
859,1,False,notInC,"Derry, New Hampshire"
860,8,True,New Hampshire,New Hampshire
861,9,True,"Chester, New Hampshire","Chester, New Hampshire"
862,1,True,American Recovery and Reinvestment Act of 2009,American Recovery and Reinvestment Act of 2009
863,6,True,American Recovery and Reinvestment Act of 2009,American Recovery and Reinvestment Act of 2009
864,8,True,New Hampshire,New Hampshire
865,9,True,Chester,"Chester, New Hampshire"
866,6,True,American Recovery and Reinvestment Act of 2009,American Recovery and Reinvestment Act of 2009
867,10,True,"Alton, New Hampshire","Alton, New Hampshire"
868,10,True,"Bartlett, New Hampshire","Bartlett, New Hampshire"
869,6,False,notInC,Saudi Arabia
870,10,True,"Laconia, New Hampshire","Laconia, New Hampshire"
871,10,True,"Manchester, New Hampshire","Manchester, New Hampshire"
872,10,True,"Milton, New Hampshire","Milton, New Hampshire"
873,9,True,"Nashua, New Hampshire","Nashua, New Hampshire"
874,7,True,Oyster River High School,Oyster River (New Hampshire)
875,6,False,notInC,Saudi Arabia
876,2,True,"Allenstown, New Hampshire","Allenstown, New Hampshire"
877,8,True,"Deerfield, New York","Deerfield, New Hampshire"
878,9,True,"Epsom, New Hampshire","Epsom, New Hampshire"
879,10,True,"Pembroke, New Hampshire","Pembroke, New Hampshire"
880,10,True,"Pittsfield, New Hampshire","Pittsfield, New Hampshire"
881,9,True,"Portsmouth, New Hampshire","Portsmouth, New Hampshire"
882,9,True,Profile (engineering),Profile (engineering)
883,10,True,"Raymond Township, Champaign County, Illinois","Raymond, New Hampshire"
884,1,True,"Somersworth, New Hampshire","Somersworth, New Hampshire"
885,10,True,France,France
886,10,True,Italy,Italy
887,10,True,France,France
888,10,True,Italy,Italy
889,9,True,France,France
890,10,True,Italian Peninsula,Italy
891,10,True,Italy,Italy
892,4,True,France,Cinema of France
893,1,True,Boris Grinsson,Boris Grinsson
894,3,True,Humphrey Bogart,Humphrey Bogart
895,1,True,Marilyn Monroe,Marilyn Monroe
896,4,True,Audrey Hepburn,Audrey Hepburn
897,1,True,Brigitte Bardot,Brigitte Bardot
898,3,True,Marlene Dietrich,Marlene Dietrich
899,10,True,James Dean,James Dean
900,2,True,Greta Garbo,Greta Garbo
901,9,True,John Wayne,John Wayne
902,9,True,Clint Eastwood,Clint Eastwood
903,9,True,Charlie Chaplin,Charlie Chaplin
904,5,True,Buster Keaton,Buster Keaton
905,6,True,Laurel and Hardy,Laurel and Hardy
906,1,True,Marx Brothers,Marx Brothers
907,1,True,Alain Delon,Alain Delon
908,3,True,Ava Gardner,Ava Gardner
909,1,True,Jean-Luc Godard,Jean-Luc Godard
910,5,True,Cannes Film Festival,Cannes
911,2,True,Thai Airways,Thai Airways
912,7,True,Mumbai,Mumbai
913,9,True,Bangkok,Bangkok
914,7,True,Mumbai,Mumbai
915,7,True,Mumbai,Mumbai
916,9,True,Bangkok,Bangkok
917,7,True,Mumbai,Mumbai
918,5,True,Phuket (city),Phuket International Airport
919,2,True,Thai Airways,Thai Airways
920,8,True,India,India
921,2,True,Thai Airways,Thai Airways
922,7,True,Mumbai,Mumbai
923,10,True,New Delhi,Delhi
924,10,True,Chennai,Chennai
925,10,True,Hyderabad,Hyderabad
926,6,True,Bangalore,Bangalore
927,10,True,Kolkata,Kolkata
928,2,True,Gaya (India),Bodh Gaya
929,10,True,Varanasi,Varanasi
930,7,True,Southern United States,Southern United States
931,9,True,Southeast Asia,Southeast Asia
932,9,True,Oceania,Australasia
933,2,True,Thai Airways,Thai Airways
934,8,True,Sri Guru Ram Dass Jee International Airport,Amritsar
935,9,True,Ahmedabad,Ahmedabad
936,7,True,Mumbai,Mumbai
937,10,True,Hyderabad,Hyderabad
938,10,True,Indian people,India
939,9,True,Bangkok,Bangkok
940,8,True,Thailand,Thailand
941,3,True,Chiang Mai,Chiang Mai
942,5,True,Phuket (city),Phuket International Airport
943,7,True,Krabi,Krabi
944,7,True,Mumbai,Mumbai
945,10,True,New Delhi,Delhi
946,2,True,Thai Airways,Thai Airways
947,4,True,Airbus A330,Airbus A330
948,1,True,Airbus A380,Airbus A380
949,1,True,Airbus A380,Airbus A380
950,9,True,Kingfisher Airlines,Kingfisher Airlines
951,2,True,Jet Airways,Jet Airways
952,1,True,SpiceJet,SpiceJet
953,10,True,Boeing 777,Boeing
954,10,True,Tea party,Tea Party movement
955,4,True,North Korea,North Korea
956,7,True,Southern United States,Southern United States
957,9,True,God,God
958,9,True,God,Creator deity
959,9,True,God,God
960,8,True,Ten Commandments,Ten Commandments
961,1,True,Albert Mohler,Albert Mohler
962,9,True,God,God
963,9,True,God,God
964,9,True,Ronald Reagan,Ronald Reagan
965,1,True,Peggy Noonan,Peggy Noonan
966,4,True,Rick Santorum,Rick Santorum
967,6,True,Abortion,Abortion
968,10,True,United States,United States
969,10,True,United States,United States
970,4,True,Christopher Hitchens,Christopher Hitchens
971,4,True,Christopher Hitchens,Christopher Hitchens
972,4,True,Defense of Marriage Act,Defense of Marriage Act
973,9,True,Defense of Marriage Act,Defense of Marriage Act
974,10,True,California,California
975,7,True,notInKB,notInKB
976,2,True,United States Court of Appeals for the Ninth Circuit,United States Court of Appeals for the Ninth Circuit
977,4,True,United States Court of Appeals for the District of Columbia Circuit,United States courts of appeals
978,9,True,United States,United States
979,10,True,Supreme Court of the United States,Supreme Court of the United States
980,10,True,Supreme Court of the United States,Supreme Court of the United States
981,1,True,Spironolactone,Spironolactone
982,1,True,Spironolactone,Spironolactone
983,1,True,Spironolactone,Spironolactone
984,1,True,Spironolactone,Spironolactone
985,1,True,Spironolactone,Spironolactone
986,1,True,Spironolactone,Spironolactone
987,1,True,Spironolactone,Spironolactone
988,9,False,notInC,Spironolactone
989,1,True,Amiloride,Amiloride
990,1,True,Co-amilozide,Co-amilozide
991,1,True,Triamterene,Triamterene
992,1,True,notInKB,notInKB
993,8,True,Food and Drug Administration,Food and Drug Administration
994,9,True,C,Circa
995,1,True,Spironolactone,Spironolactone
996,1,True,Spironolactone,Spironolactone
997,1,True,Spironolactone,Spironolactone
998,1,True,Spironolactone,Spironolactone
999,1,True,Spironolactone,Spironolactone
1000,1,True,Spironolactone,Spironolactone
1001,8,True,Food and Drug Administration,Food and Drug Administration
1002,8,True,Food and Drug Administration,Food and Drug Administration
1003,3,True,notInKB,notInKB
1004,2,True,notInKB,notInKB
1005,1,True,Ibuprofen,Ibuprofen
1006,1,True,Naproxen,Naproxen
1007,1,True,Naproxen,Naproxen
1008,6,True,Naproxen,Naproxen
1009,2,True,notInKB,notInKB
1010,1,True,Celecoxib,Celecoxib
1011,1,True,Diclofenac/misoprostol,Diclofenac/misoprostol
1012,1,True,Diclofenac,Diclofenac
1013,1,True,Diclofenac,Diclofenac
1014,1,True,Diclofenac,Diclofenac
1015,1,True,Diclofenac,Diclofenac
1016,1,True,Indometacin,Indometacin
1017,1,True,Meloxicam,Meloxicam
1018,1,True,Spironolactone,Spironolactone
1019,1,True,Leuprorelin,Leuprorelin
1020,1,True,Leuprorelin,Leuprorelin
1021,1,True,Eflornithine,Eflornithine
1022,9,True,Americans,United States
1023,1,True,Spironolactone,Spironolactone
1024,9,True,Cruising (maritime),Cruise ship
1025,10,True,Europe,Europe
1026,10,True,notInKB,notInKB
1027,9,True,United States dollar,United States
1028,9,True,Cruise ship,Cruise ship
1029,1,True,Oceania Cruises,Oceania Cruises
1031,7,True,Charlotte Douglas International Airport,Charlotte Douglas International Airport
1032,7,False,notInC,Den (room)
1033,7,True,Dallas/Fort Worth International Airport,Dallas/Fort Worth International Airport
1034,4,True,Newark Liberty International Airport,Newark Liberty International Airport
1035,5,True,Honolulu International Airport,Honolulu International Airport
1036,4,True,George Bush Intercontinental Airport,George Bush Intercontinental Airport
1037,7,True,Washington Dulles International Airport,Washington Dulles International Airport
1038,9,True,John F. Kennedy International Airport,John F. Kennedy International Airport
1039,9,True,Los Angeles International Airport,Los Angeles International Airport
