id,candidate_length,in_candidates,response,answer
589,8,False,notInC,Egyptian Air Force
590,10,False,notInKB,notInKB
591,9,False,notInC,Luftwaffe
592,5,False,notInC,Hellenic Air Force
593,8,False,notInC,Italian Air Force
594,4,False,notInC,Israeli Air Force
595,9,False,notInC,Royal Netherlands Air Force
596,7,False,notInC,Royal Saudi Air Force
597,9,False,notInC,United Arab Emirates Air Force
598,2,True,notInKB,notInKB
599,1,False,notInC,Fuze
600,10,False,notInKB,notInKB
601,1,True,notInKB,notInKB
602,1,True,GBU-27 Paveway III,GBU-27 Paveway III
603,1,True,Laser-guided bomb,Laser-guided bomb
604,1,True,notInKB,notInKB
605,1,True,notInKB,notInKB
606,8,True,American football,American football
607,3,True,notInKB,notInKB
608,7,True,National Football League,National Football League
609,7,True,College football,College football
610,9,True,West Virginia,West Virginia Mountaineers football
611,10,True,Detroit Lions,Detroit Lions
612,1,True,2000 NFL Draft,2000 NFL Draft
613,2,True,"West Palm Beach, Florida","West Palm Beach, Florida"
614,2,True,notInKB,notInKB
615,1,True,notInKB,notInKB
616,4,True,notInKB,notInKB
617,8,True,notInKB,notInKB
618,7,True,University of Notre Dame,Notre Dame Fighting Irish football
619,7,True,Maryland,Maryland Terrapins football
620,10,True,Rutgers Scarlet Knights football,Rutgers Scarlet Knights football
621,7,True,Navy Midshipmen football,Navy Midshipmen football
622,6,True,1983 Miami Hurricanes football team,Miami Hurricanes football
623,7,True,Syracuse Orange football,Syracuse Orange football
624,8,True,Boston College,Boston College Eagles football
625,1,True,1999 Insight.com Bowl,1999 Insight.com Bowl
626,8,True,Missouri Tigers football,Missouri Tigers football
627,9,True,Virginia Tech,Virginia Tech Hokies football
628,10,True,Bowling Green State University,Bowling Green Falcons football
629,8,True,Boredoms discography,Discography
630,10,False,notInC,Bastille (band)
631,2,True,Alternative rock,Alternative rock
632,7,True,Album,Album
633,7,True,Mini-LP,Extended play
634,6,True,Single (music),Single (music)
635,6,False,notInC,Music video
636,2,True,Independent record label,Independent record label
637,4,True,notInKB,notInKB
638,7,False,notInC,Bad Blood (Bastille album)
639,8,False,notInC,UK Albums Chart
640,7,False,notInC,Irish Albums Chart
641,1,True,British Phonographic Industry,British Phonographic Industry
642,7,False,notInC,Bad Blood (Bastille song)
643,3,True,Flaws (song),Flaws (song)
644,10,False,notInKB,notInKB
645,4,True,Laura Palmer,Laura Palmer (song)
646,8,False,notInC,Irish Singles Chart
647,10,False,notInC,Scottish Singles and Albums Charts
648,6,True,UK Singles Chart,UK Singles Chart
649,9,True,British Empire,Great Britain
650,6,True,Portugal,Portugal
651,3,True,John Burgoyne,John Burgoyne
652,9,True,Charles Lee (general),Charles Lee (general)
653,2,True,notInKB,notInKB
654,6,True,Spanish Empire,Spain
655,6,False,notInC,Seven Years' War
656,1,True,Battle of Valencia de Alcántara,Battle of Valencia de Alcántara
657,4,True,Tagus,Tagus
658,2,True,Alentejo,Alentejo
659,1,True,Zêzere River,Zêzere River
660,5,True,Abrantes,Abrantes
661,5,True,"George Townshend, 1st Marquess Townshend","George Townshend, 1st Marquess Townshend"
662,1,True,Lord George Lennox,Lord George Lennox
663,7,True,"Almeida, Portugal","Almeida, Portugal"
664,4,True,Siege of Ciudad Rodrigo (1810),Ciudad Rodrigo
665,10,True,notInKB,notInKB
666,4,True,Tagus,Tagus
667,2,True,Grenadier,Grenadier
668,2,True,Olivenza,Olivenza
669,1,True,"Pedro Pablo Abarca de Bolea, 10th Count of Aranda","Pedro Pablo Abarca de Bolea, 10th Count of Aranda"
670,7,True,Hudson River,Hudson River
671,10,True,notInKB,notInKB
672,9,True,"Albany, New York","Albany, New York"
673,9,True,"Albany, New York","Albany County, New York"
674,8,True,"Greene County, New York","Greene County, New York"
675,8,False,notInC,"Columbia County, New York"
676,7,True,"Rensselaer County, New York","Rensselaer County, New York"
677,2,True,Patroon,Patroon
678,1,True,New Netherland,New Netherland
679,1,True,notInKB,notInKB
680,6,True,English people,England
681,3,True,White people,White people
682,4,False,notInC,Indigenous peoples of the Americas
683,2,True,Quarantine,Quarantine
684,9,True,United States,United States
685,10,True,notInKB,notInKB
686,8,False,notInC,Pinniped
687,6,True,notInKB,notInKB
688,2,True,notInKB,notInKB
689,5,True,United States Navy,United States Navy
690,1,True,United States Revenue Cutter Service,United States Revenue Cutter Service
691,9,True,Royal Navy,Royal Navy
692,5,True,Seal hunting,Seal hunting
693,7,True,Commander,Commander
694,2,True,Sloop-of-war,Sloop-of-war
695,3,True,USS Mohican (1883),USS Mohican (1883)
696,1,True,USS Marion (1839),USS Marion (1839)
697,5,True,Steamship,Steamship
698,1,True,USS Thetis (1881),USS Thetis (1881)
699,3,True,Gunboat,Gunboat
700,3,True,USS Alert (AS-4),USS Alert (AS-4)
701,9,True,USS Ranger (CV-4),USS Nantucket (IX-18)
702,7,False,notInC,Bering Sea Anti-Poaching Operations
703,3,True,USRC Rush (1885),USRC Rush (1885)
704,5,True,HMS Porpoise,Cruiser
705,4,True,HMS Porpoise (1886),HMS Porpoise (1886)
706,1,True,notInKB,notInKB
707,2,False,notInKB,notInKB
708,6,True,Marines,Marines
709,2,True,Aleutian Islands,Aleutian Islands
710,2,True,Schooner,Schooner
711,8,True,Asia (band),Asia
712,8,True,Ocklawaha River,Tributary
713,1,True,Driftwood River,Driftwood River
714,8,True,Indiana,Indiana
715,9,True,United States,United States
716,5,False,notInC,White River (Indiana)
717,10,True,Wabash River,Wabash River
718,8,True,Ohio River,Ohio River
719,5,True,Drainage basin,Drainage basin
720,9,True,Mississippi River,Mississippi River
721,9,True,"Henry County, Indiana","Henry County, Indiana"
722,9,True,"Rush County, Indiana","Rush County, Indiana"
723,9,True,"Hancock County, Indiana","Hancock County, Indiana"
724,10,True,"Shelby, Iowa","Shelby County, Indiana"
725,9,True,"Johnson County, Indiana","Johnson County, Indiana"
726,10,True,"New Castle, Indiana","New Castle, Indiana"
727,2,True,"Knightstown, Indiana","Knightstown, Indiana"
728,10,False,notInC,"Carthage, Indiana"
729,9,True,"Morristown, Indiana","Morristown, Indiana"
730,10,True,"Shelbyville, Indiana","Shelbyville, Indiana"
731,10,True,"Edinburgh, Indiana","Edinburgh, Indiana"
732,10,False,notInKB,notInKB
733,1,True,notInKB,notInKB
734,1,True,Greg Gutfeld,Greg Gutfeld
735,1,True,notInKB,notInKB
736,1,True,Gesture,Gesture
737,9,True,The New York Times,The New York Times
738,1,True,notInKB,notInKB
739,1,True,"Lake Forest, Illinois","Lake Forest, Illinois"
740,5,True,Illinois,Illinois
741,2,True,Lake Forest Academy,Lake Forest Academy
742,1,True,Emerson College,Emerson College
743,6,True,Glenn Beck,Glenn Beck
744,4,True,Barack Obama,Barack Obama
745,10,True,notInKB,notInKB
746,1,True,Dana Perino,Dana Perino
747,8,True,Jay-Z,Jay-Z
748,8,True,Casper the Friendly Ghost,Casper the Friendly Ghost
749,8,True,Jay-Z,Jay-Z
750,9,True,New Mexico,New Mexico
751,10,True,notInKB,notInKB
752,10,True,"San Rafael, California","San Rafael, California"
753,6,True,California,California
754,3,True,The Omnivore u0027 s Dilemma,Michael Pollan
755,1,True,Andrew Weil,Andrew Weil
756,1,True,Gloria Steinem,Gloria Steinem
757,3,True,Jane Goodall,Jane Goodall
758,1,True,Philippe Cousteau,Philippe Cousteau
759,2,True,Eve Ensler,Eve Ensler
760,1,True,Bill McKibben,Bill McKibben
761,1,True,Paul Hawken,Paul Hawken
762,9,True,United States,United States
763,9,True,Canada,Canada
764,1,True,notInKB,notInKB
765,3,True,Neologism,Neologism
766,1,True,Kenny Ausubel,Kenny Ausubel
767,10,False,notInKB,notInKB
768,1,True,Kenny Ausubel,Kenny Ausubel
769,1,True,Nina Simons,Nina Simons
770,1,True,"San Rafael, California","San Rafael, California"
771,5,True,Environmental planning,Environmentalism
772,10,True,notInKB,notInKB
773,10,True,notInKB,notInKB
774,10,True,notInKB,notInKB
775,6,True,notInKB,notInKB
776,1,True,Organic farming,Organic farming
777,10,True,notInKB,notInKB
778,10,True,notInKB,notInKB
779,1,True,Bioremediation,Bioremediation
780,1,True,Nature reserve,Nature reserve
781,3,True,notInKB,notInKB
782,1,True,Holistic health,Holistic health
783,1,True,notInKB,notInKB
784,3,True,notInKB,notInKB
785,2,True,notInKB,notInKB
786,6,True,notInKB,notInKB
787,10,False,notInKB,notInKB
788,8,True,Louisiana,Louisiana
789,1,True,"Gibsland, Louisiana","Gibsland, Louisiana"
790,8,False,notInC,"Clarence, Louisiana"
791,1,True,Bayou,Bayou
792,1,True,"Claiborne Parish, Louisiana","Claiborne Parish, Louisiana"
793,9,True,"Webster Parish, Louisiana","Webster Parish, Louisiana"
794,5,True,"Bienville Parish, Louisiana","Bienville Parish, Louisiana"
795,8,True,Red River of the South,"Red River Parish, Louisiana"
796,4,True,"Natchitoches Parish, Louisiana","Natchitoches Parish, Louisiana"
797,7,True,Black Lake (Louisiana),Black Lake (Louisiana)
798,1,True,notInKB,notInKB
799,9,True,"Minden, Louisiana","Minden, Louisiana"
800,1,True,"Dubberly, Louisiana","Dubberly, Louisiana"
801,1,True,"Gibsland, Louisiana","Gibsland, Louisiana"
802,5,True,"Mount Lebanon, Louisiana","Mount Lebanon, Louisiana"
803,10,False,notInC,"Jamestown, Louisiana"
804,9,True,"Castor, Louisiana","Castor, Louisiana"
805,10,False,notInKB,notInKB
806,1,True,notInKB,notInKB
807,7,False,notInC,Louisiana Highway 4
808,9,True,"Castor, Louisiana","Castor, Louisiana"
809,10,False,notInC,"Jamestown, Louisiana"
810,3,True,Sculcoates,Sculcoates
811,6,True,English people,English people
812,7,True,Rugby League World Cup,Rugby League World Cup
813,8,True,Great Britain national rugby league team,Great Britain national rugby league team
814,10,True,Hull F.C.,Hull F.C.
815,1,True,notInKB,notInKB
816,1,True,Hull Kingston Rovers,Hull Kingston Rovers
817,8,True,Great Britain national rugby league team,Great Britain national rugby league team
818,1,True,1954 Rugby League World Cup,1954 Rugby League World Cup
819,8,True,Great Britain at the 2008 Summer Olympics,Great Britain national rugby league team
820,1,True,1954 Rugby League World Cup,1954 Rugby League World Cup
821,8,True,Great Britain at the 2008 Summer Olympics,Great Britain national rugby league team
822,9,True,France national rugby league team,France national rugby league team
823,1,True,1954 Rugby League World Cup,1954 Rugby League World Cup
824,1,True,Parc des Princes,Parc des Princes
825,9,True,Paris,Paris
826,10,False,notInKB,notInKB
827,10,False,notInKB,notInKB
828,10,False,notInKB,notInKB
829,3,True,notInKB,notInKB
830,6,True,American football,American football
831,1,True,"Orangefield, Texas","Orangefield, Texas"
832,6,True,Southern Methodist University,Southern Methodist University
833,2,True,notInKB,notInKB
834,1,True,Trinity Valley Community College,Trinity Valley Community College
835,9,True,Stephen F. Austin State University,Stephen F. Austin Lumberjacks football
836,9,True,University of Southern Mississippi,Southern Miss Golden Eagles football
837,8,True,University of Arkansas,Arkansas Razorbacks football
838,7,True,Northwestern State University,Northwestern State Demons football
839,10,True,University of Houston,Houston Cougars football
840,10,True,notInKB,notInKB
841,8,True,Louisiana State University,LSU Tigers football
842,4,True,Northwestern State University,Northwestern State University
843,8,True,Kentucky Wildcats football,Kentucky Wildcats football
844,1,True,Trinity Valley Community College,Trinity Valley Community College
845,9,True,Stephen F. Austin,Stephen F. Austin Lumberjacks football
846,9,True,University of Southern Mississippi,Southern Miss Golden Eagles football
847,8,True,Arkansas Razorbacks football,Arkansas Razorbacks football
848,7,True,Northwestern State Demons,Northwestern State Demons football
849,10,True,University of Houston,Houston Cougars football
850,10,True,notInKB,notInKB
851,8,True,Louisiana State University,LSU Tigers football
852,1,True,2007 LSU Tigers football team,2007 LSU Tigers football team
853,7,True,Bachelor of Arts,Bachelor of Arts
854,3,True,Bachelor of Laws,Bachelor of Laws
855,3,True,Master of Laws,Master of Laws
856,10,True,notInKB,notInKB
857,4,True,Retirement,Retirement
858,5,True,Judge,Jurist
859,5,False,notInC,Judge
860,10,True,notInKB,notInKB
861,9,False,notInC,Federal Court of Australia
862,4,False,notInC,Bachelor's degree
863,6,True,Bachelor of Arts,Bachelor of Arts
864,5,True,Bachelor of Laws,Bachelor of Laws
865,7,True,University of Sydney,University of Sydney
866,4,True,Harvard Law School,Harvard Law School
867,10,True,New South Wales,New South Wales
868,1,True,notInKB,notInKB
869,1,True,notInKB,notInKB
870,7,True,notInKB,notInKB
871,2,True,notInKB,notInKB
872,2,True,notInKB,notInKB
873,7,True,notInKB,notInKB
874,5,True,Intellectual property,Intellectual property
875,9,True,United States,United States
876,7,True,Vietnam,Vietnam
877,10,True,notInKB,notInKB
878,8,True,Indonesia,Indonesia
879,1,True,notInKB,notInKB
880,7,False,notInC,Legal education
881,1,True,Philip Lewis Griffiths,Philip Lewis Griffiths
882,1,True,Supreme Court of the Australian Capital Territory,Supreme Court of the Australian Capital Territory
883,1,True,Administrative Appeals Tribunal,Administrative Appeals Tribunal
884,1,True,Australian Labor Party,Australian Labor Party
885,6,True,Black Sea,Black Sea
886,9,True,Bulgaria,Bulgaria
887,1,True,notInKB,notInKB
888,6,True,Beaches of Hong Kong,Beach
889,10,True,notInKB,notInKB
890,2,True,Revolutions of 1989,Revolutions of 1989
891,1,True,notInKB,notInKB
892,1,True,Köppen climate classification,Köppen climate classification
893,10,True,notInKB,notInKB
894,10,True,notInKB,notInKB
895,7,True,Sun,Sunlight
896,2,True,Balkan Mountains,Balkan Mountains
897,1,True,Cape Emine,Cape Emine
898,7,True,Rock (geology),Rock (geology)
899,4,True,notInKB,notInKB
900,4,True,Cliff,Cliff
901,6,True,Sand,Sand
902,10,True,notInKB,notInKB
903,7,True,Burgas,Burgas
904,1,True,Varna Airport,Varna Airport
905,1,True,Burgas Airport,Burgas Airport
906,4,False,notInC,Hemus motorway
907,10,True,Sofia,Sofia
908,4,False,notInC,Cherno More motorway
909,7,True,France,France
910,9,True,Rugby union,Rugby union
911,8,True,Saint-Étienne,Saint-Étienne
912,6,True,Loire (department),Loire
913,5,True,Departments of France,Departments of France
914,1,True,Fédérale 1,Fédérale 1
915,1,True,Rugby Pro D2,Rugby Pro D2
916,10,False,notInKB,notInKB
917,1,True,Fédérale 3,Fédérale 3
918,1,True,Fédérale 2,Fédérale 2
919,8,False,notInC,Rugby Club d'Arras
920,6,False,notInC,France national rugby union team
921,1,True,Alexandre Péclier,Alexandre Péclier
922,8,False,notInC,Lyon OU
923,7,True,AS Béziers Hérault,AS Béziers Hérault
924,1,True,Andrézieux-Bouthéon,Andrézieux-Bouthéon
925,1,True,notInKB,notInKB
926,1,True,Fédérale 1,Fédérale 1
927,2,True,Union Sportive Tyrosse Rugby Côte Sud,Union Sportive Tyrosse Rugby Côte Sud
928,9,False,notInC,Rugby Nice Côte d'Azur Université-Racing
929,4,True,Chalon-sur-Saône,RC Chalon
930,3,True,Bourg-en-Bresse,Union Sportive Bressane
931,1,True,Stade Geoffroy-Guichard,Stade Geoffroy-Guichard
932,1,True,Rugby Pro D2,Rugby Pro D2
933,10,True,Carcassonne,US Carcassonne
934,8,True,Indiana,Indiana
935,1,True,Great Lakes Basin,Great Lakes Basin
936,10,True,Lake,"Lake County, Indiana"
937,9,True,"Porter County, Indiana","Porter County, Indiana"
938,3,True,Lake Michigan,Lake Michigan
939,1,True,notInKB,notInKB
940,4,True,notInKB,notInKB
941,9,True,"Gary, Indiana","Gary, Indiana"
942,1,True,"East Chicago, Indiana","East Chicago, Indiana"
943,10,True,"Hammond, Indiana","Hammond, Indiana"
944,9,True,"Hobart, Indiana","Hobart, Indiana"
945,10,True,"Whiting, Indiana","Whiting, Indiana"
946,8,True,"Crown Point, Indiana","Crown Point, Indiana"
947,8,True,"Valparaiso, Indiana","Valparaiso, Indiana"
948,10,False,notInC,"Portage Township, Porter County, Indiana"
949,9,False,notInC,"Union Township, Porter County, Indiana"
950,7,True,"Westchester Township, Porter County, Indiana","Westchester Township, Porter County, Indiana"
951,8,False,notInC,"Liberty Township, Porter County, Indiana"
952,7,False,notInC,"Center Township, Porter County, Indiana"
953,10,False,notInC,"Pine Township, Porter County, Indiana"
954,10,False,notInC,"Jackson Township, Porter County, Indiana"
955,7,False,notInC,"Washington Township, Porter County, Indiana"
956,4,False,notInC,"North Township, Lake County, Indiana"
957,10,False,notInC,"St. John Township, Lake County, Indiana"
958,9,True,"Calumet Township, Lake County, Indiana","Calumet Township, Lake County, Indiana"
959,9,True,"Hobart, Indiana","Hobart Township, Lake County, Indiana"
960,8,False,notInC,"Ross Township, Lake County, Indiana"
961,7,True,Lenape,Lenape
962,3,True,Potawatomi,Potawatomi
963,8,True,Iroquois,Iroquois
964,10,False,notInKB,notInKB
965,10,True,U.S. Route 50 in Nevada,U.S. Route 50 in Nevada
966,4,True,Lake Tahoe,Lake Tahoe
967,7,True,"Stateline, Nevada","Stateline, Nevada"
968,10,True,"Douglas County, Nevada","Douglas County, Nevada"
969,10,True,Nevada,Nevada
970,7,True,notInKB,notInKB
971,4,True,Lake Tahoe,Lake Tahoe
972,1,True,"Zephyr Cove, Nevada","Zephyr Cove, Nevada"
973,9,True,"Glenbrook, Nevada","Glenbrook, Nevada"
974,1,True,National Scenic Byway,National Scenic Byway
975,7,True,Lincoln Highway,Lincoln Highway
976,2,True,Zion National Park,Zion National Park
977,7,True,notInKB,notInKB
978,4,True,Rock climbing,Rock climbing
979,8,True,County Wicklow,Wicklow
980,9,True,Republic of Ireland,Republic of Ireland
981,2,True,Leg spin,Leg spin
982,1,False,notInC,Ireland women's cricket team
983,10,True,notInKB,notInKB
984,10,False,notInKB,notInKB
985,10,False,notInKB,notInKB
986,1,True,notInKB,notInKB
